qid,penyakitLabel,gejalaLabel,obatLabel,kategoriLabel,treatmentLabel
Q12204,tuberculosis,chest pain,capreomycin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,weight loss,capreomycin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,chills,capreomycin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,fatigue,capreomycin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,cough,pyrazinamide,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,fever,pyrazinamide,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,night sweats,pyrazinamide,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,hemoptysis,pyrazinamide,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,chest pain,pyrazinamide,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,weight loss,pyrazinamide,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,chills,pyrazinamide,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,fatigue,pyrazinamide,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,cough,cycloserine,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,fever,cycloserine,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,night sweats,cycloserine,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,hemoptysis,cycloserine,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,chest pain,cycloserine,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,weight loss,cycloserine,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,chills,cycloserine,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,fatigue,cycloserine,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,cough,rifampicin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,fever,rifampicin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,night sweats,rifampicin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,hemoptysis,rifampicin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,chest pain,rifampicin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,weight loss,rifampicin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,chills,rifampicin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,fatigue,rifampicin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,cough,isoniazid,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,fever,isoniazid,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,night sweats,isoniazid,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,hemoptysis,isoniazid,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,chest pain,isoniazid,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,weight loss,isoniazid,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,chills,isoniazid,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,fatigue,isoniazid,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,cough,viomycin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,fever,viomycin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,night sweats,viomycin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,hemoptysis,viomycin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,chest pain,viomycin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,weight loss,viomycin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,chills,viomycin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,fatigue,viomycin,mycobacterium infectious disease,capreomycin
Q12204,tuberculosis,cough,4-aminosalicylic acid,infectious disease,capreomycin
Q12204,tuberculosis,fever,4-aminosalicylic acid,infectious disease,capreomycin
Q12204,tuberculosis,night sweats,4-aminosalicylic acid,infectious disease,capreomycin
Q12204,tuberculosis,hemoptysis,4-aminosalicylic acid,infectious disease,capreomycin
Q12204,tuberculosis,chest pain,4-aminosalicylic acid,infectious disease,capreomycin
Q12204,tuberculosis,weight loss,4-aminosalicylic acid,infectious disease,capreomycin
Q12204,tuberculosis,chills,4-aminosalicylic acid,infectious disease,capreomycin
Q12204,tuberculosis,fatigue,4-aminosalicylic acid,infectious disease,capreomycin
Q12204,tuberculosis,cough,ethambutol,infectious disease,capreomycin
Q12204,tuberculosis,fever,ethambutol,infectious disease,capreomycin
Q12204,tuberculosis,night sweats,ethambutol,infectious disease,capreomycin
Q12204,tuberculosis,hemoptysis,ethambutol,infectious disease,capreomycin
Q12204,tuberculosis,cough,isoniazid,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,fever,isoniazid,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,night sweats,isoniazid,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,hemoptysis,isoniazid,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,chest pain,isoniazid,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,weight loss,isoniazid,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,chills,isoniazid,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,fatigue,isoniazid,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,cough,viomycin,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,fever,viomycin,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,night sweats,viomycin,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,hemoptysis,viomycin,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,chest pain,viomycin,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,weight loss,viomycin,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,chills,viomycin,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,fatigue,viomycin,emerging communicable disease,pyrazinamide
Q12204,tuberculosis,cough,4-aminosalicylic acid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fever,4-aminosalicylic acid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,night sweats,4-aminosalicylic acid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,hemoptysis,4-aminosalicylic acid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chest pain,4-aminosalicylic acid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,weight loss,4-aminosalicylic acid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chills,4-aminosalicylic acid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fatigue,4-aminosalicylic acid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,cough,ethambutol,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fever,ethambutol,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,night sweats,ethambutol,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,hemoptysis,ethambutol,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chest pain,ethambutol,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,weight loss,ethambutol,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chills,ethambutol,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fatigue,ethambutol,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,cough,ethionamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fever,ethionamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,night sweats,ethionamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,hemoptysis,ethionamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chest pain,ethionamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,weight loss,ethionamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chills,ethionamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fatigue,ethionamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,cough,capreomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fever,capreomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,night sweats,capreomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,hemoptysis,capreomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chest pain,capreomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,weight loss,capreomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chills,capreomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fatigue,capreomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,cough,pyrazinamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fever,pyrazinamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,night sweats,pyrazinamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,hemoptysis,pyrazinamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chest pain,pyrazinamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,weight loss,pyrazinamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chills,pyrazinamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fatigue,pyrazinamide,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,cough,cycloserine,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fever,cycloserine,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,night sweats,cycloserine,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,hemoptysis,cycloserine,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chest pain,cycloserine,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,weight loss,cycloserine,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chills,cycloserine,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fatigue,cycloserine,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,cough,rifampicin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fever,rifampicin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,night sweats,rifampicin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,hemoptysis,rifampicin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chest pain,rifampicin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,weight loss,rifampicin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chills,rifampicin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fatigue,rifampicin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,cough,isoniazid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fever,isoniazid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,night sweats,isoniazid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,hemoptysis,isoniazid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chest pain,isoniazid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,weight loss,isoniazid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chills,isoniazid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fatigue,isoniazid,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,cough,viomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fever,viomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,night sweats,viomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,hemoptysis,viomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chest pain,viomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,weight loss,viomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,chills,viomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,fatigue,viomycin,mycobacterium infectious disease,pyrazinamide
Q12204,tuberculosis,cough,4-aminosalicylic acid,infectious disease,pyrazinamide
Q12204,tuberculosis,fever,4-aminosalicylic acid,infectious disease,pyrazinamide
Q12204,tuberculosis,night sweats,4-aminosalicylic acid,infectious disease,pyrazinamide
Q12204,tuberculosis,hemoptysis,4-aminosalicylic acid,infectious disease,pyrazinamide
Q12204,tuberculosis,chest pain,4-aminosalicylic acid,infectious disease,pyrazinamide
Q12204,tuberculosis,weight loss,4-aminosalicylic acid,infectious disease,pyrazinamide
Q12204,tuberculosis,chills,4-aminosalicylic acid,infectious disease,pyrazinamide
Q12204,tuberculosis,fatigue,4-aminosalicylic acid,infectious disease,pyrazinamide
Q12204,tuberculosis,cough,ethambutol,infectious disease,pyrazinamide
Q12204,tuberculosis,fever,ethambutol,infectious disease,pyrazinamide
Q12204,tuberculosis,night sweats,ethambutol,infectious disease,pyrazinamide
Q12204,tuberculosis,hemoptysis,ethambutol,infectious disease,pyrazinamide
Q12204,tuberculosis,cough,isoniazid,emerging communicable disease,cycloserine
Q12204,tuberculosis,fever,isoniazid,emerging communicable disease,cycloserine
Q12204,tuberculosis,night sweats,isoniazid,emerging communicable disease,cycloserine
Q12204,tuberculosis,hemoptysis,isoniazid,emerging communicable disease,cycloserine
Q12204,tuberculosis,chest pain,isoniazid,emerging communicable disease,cycloserine
Q12204,tuberculosis,weight loss,isoniazid,emerging communicable disease,cycloserine
Q12204,tuberculosis,chills,isoniazid,emerging communicable disease,cycloserine
Q12204,tuberculosis,fatigue,isoniazid,emerging communicable disease,cycloserine
Q12204,tuberculosis,cough,viomycin,emerging communicable disease,cycloserine
Q12204,tuberculosis,fever,viomycin,emerging communicable disease,cycloserine
Q12204,tuberculosis,night sweats,viomycin,emerging communicable disease,cycloserine
Q12204,tuberculosis,hemoptysis,viomycin,emerging communicable disease,cycloserine
Q12204,tuberculosis,chest pain,viomycin,emerging communicable disease,cycloserine
Q12204,tuberculosis,weight loss,viomycin,emerging communicable disease,cycloserine
Q12204,tuberculosis,chills,viomycin,emerging communicable disease,cycloserine
Q12204,tuberculosis,fatigue,viomycin,emerging communicable disease,cycloserine
Q12204,tuberculosis,cough,4-aminosalicylic acid,mycobacterium infectious disease,cycloserine
Q12204,tuberculosis,fever,4-aminosalicylic acid,mycobacterium infectious disease,cycloserine
Q12204,tuberculosis,night sweats,4-aminosalicylic acid,mycobacterium infectious disease,cycloserine
Q12204,tuberculosis,hemoptysis,4-aminosalicylic acid,mycobacterium infectious disease,cycloserine
Q12204,tuberculosis,chest pain,4-aminosalicylic acid,mycobacterium infectious disease,cycloserine
Q12204,tuberculosis,weight loss,4-aminosalicylic acid,mycobacterium infectious disease,cycloserine
Q12204,tuberculosis,chills,4-aminosalicylic acid,mycobacterium infectious disease,cycloserine
Q12204,tuberculosis,fatigue,4-aminosalicylic acid,mycobacterium infectious disease,cycloserine
Q12204,tuberculosis,cough,ethambutol,mycobacterium infectious disease,cycloserine
Q12204,tuberculosis,fever,ethambutol,mycobacterium infectious disease,cycloserine
Q12204,tuberculosis,night sweats,ethambutol,mycobacterium infectious disease,cycloserine
Q12204,tuberculosis,hemoptysis,ethambutol,mycobacterium infectious disease,cycloserine
Q12204,tuberculosis,chest pain,ethambutol,mycobacterium infectious disease,cycloserine
Q12204,tuberculosis,weight loss,ethambutol,mycobacterium infectious disease,cycloserine
Q12204,tuberculosis,chills,ethambutol,mycobacterium infectious disease,cycloserine
Q12204,tuberculosis,fatigue,ethambutol,mycobacterium infectious disease,cycloserine
