"penyakitDBpedia","qid","penyakitLabel","wikidataEntity","gejalaLabel","treatmentLabel","kategoriLabel"
"http://dbpedia.org/resource/Aquagenic_urticaria","Q1676835","Aquagenic urticaria","http://www.wikidata.org/entity/Q1676835","Hives","Light therapy","Rare diseases"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Syncope (medicine)","Implantable cardioverter-defibrillator","Rare diseases"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Syncope (medicine)","Implantable cardioverter-defibrillator","Cardiogenetic disorders"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Syncope (medicine)","Implantable cardioverter-defibrillator","Medical emergencies"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Syncope (medicine)","Implantable cardioverter-defibrillator","Channelopathies"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Syncope (medicine)","Implantable cardioverter-defibrillator","Cardiac arrhythmia"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Syncope (medicine)","Implantable cardioverter-defibrillator","Cardiac arrhythmia"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Syncope (medicine)","Implantable cardioverter-defibrillator","Rare diseases"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Syncope (medicine)","Implantable cardioverter-defibrillator","Medical emergencies"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Syncope (medicine)","Implantable cardioverter-defibrillator","Medical emergencies"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Syncope (medicine)","Implantable cardioverter-defibrillator","Cardiogenetic disorders"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Syncope (medicine)","Implantable cardioverter-defibrillator","Cardiogenetic disorders"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Syncope (medicine)","Implantable cardioverter-defibrillator","Channelopathies"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Syncope (medicine)","Implantable cardioverter-defibrillator","Channelopathies"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Syncope (medicine)","Implantable cardioverter-defibrillator","Cardiac arrhythmia"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Syncope (medicine)","Implantable cardioverter-defibrillator","Rare diseases"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Sudden cardiac death","Implantable cardioverter-defibrillator","Rare diseases"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Sudden cardiac death","Implantable cardioverter-defibrillator","Medical emergencies"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Sudden cardiac death","Implantable cardioverter-defibrillator","Cardiogenetic disorders"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Sudden cardiac death","Implantable cardioverter-defibrillator","Channelopathies"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Sudden cardiac death","Implantable cardioverter-defibrillator","Cardiac arrhythmia"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Sudden cardiac death","Implantable cardioverter-defibrillator","Rare diseases"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Sudden cardiac death","Implantable cardioverter-defibrillator","Cardiac arrhythmia"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Sudden cardiac death","Implantable cardioverter-defibrillator","Cardiogenetic disorders"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Sudden cardiac death","Implantable cardioverter-defibrillator","Channelopathies"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Sudden cardiac death","Implantable cardioverter-defibrillator","Channelopathies"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Sudden cardiac death","Implantable cardioverter-defibrillator","Cardiac arrhythmia"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Sudden cardiac death","Implantable cardioverter-defibrillator","Rare diseases"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Sudden cardiac death","Implantable cardioverter-defibrillator","Medical emergencies"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Sudden cardiac death","Implantable cardioverter-defibrillator","Medical emergencies"
"http://dbpedia.org/resource/Catecholaminergic_polymorphic_ventricular_tachycardia","Q1649897","Catecholaminergic polymorphic ventricular tachycardia","http://www.wikidata.org/entity/Q1649897","Sudden cardiac death","Implantable cardioverter-defibrillator","Cardiogenetic disorders"
"http://dbpedia.org/resource/Hyperimmunoglobulin_E_syndrome","Q2336873","Hyperimmunoglobulin E syndrome","http://www.wikidata.org/entity/Q2336873",,,"Pediatrics"
"http://dbpedia.org/resource/Hyperimmunoglobulin_E_syndrome","Q2336873","Hyperimmunoglobulin E syndrome","http://www.wikidata.org/entity/Q2336873",,,"Pediatrics"
"http://dbpedia.org/resource/Hyperimmunoglobulin_E_syndrome","Q2336873","Hyperimmunoglobulin E syndrome","http://www.wikidata.org/entity/Q2336873",,,"Pediatrics"
"http://dbpedia.org/resource/Unverricht–Lundborg_disease","Q2356131","Unverricht–Lundborg disease","http://www.wikidata.org/entity/Q2356131",,,"Autosomal recessive disorders"
"http://dbpedia.org/resource/Unverricht–Lundborg_disease","Q2356131","Unverricht–Lundborg disease","http://www.wikidata.org/entity/Q2356131",,,"Autosomal recessive disorders"
"http://dbpedia.org/resource/Unverricht–Lundborg_disease","Q2356131","Unverricht–Lundborg disease","http://www.wikidata.org/entity/Q2356131",,,"Autosomal recessive disorders"
"http://dbpedia.org/resource/Argininosuccinic_aciduria","Q1654860","Argininosuccinic aciduria","http://www.wikidata.org/entity/Q1654860",,,"Autosomal recessive disorders"
"http://dbpedia.org/resource/Argininosuccinic_aciduria","Q1654860","Argininosuccinic aciduria","http://www.wikidata.org/entity/Q1654860",,,"Autosomal recessive disorders"
"http://dbpedia.org/resource/Argininosuccinic_aciduria","Q1654860","Argininosuccinic aciduria","http://www.wikidata.org/entity/Q1654860",,,"Autosomal recessive disorders"
"http://dbpedia.org/resource/Bipartite_patella","Q2056680","Bipartite patella","http://www.wikidata.org/entity/Q2056680",,,"Congenital disorders of musculoskeletal system"
"http://dbpedia.org/resource/Bipartite_patella","Q2056680","Bipartite patella","http://www.wikidata.org/entity/Q2056680",,,"Congenital disorders of musculoskeletal system"
"http://dbpedia.org/resource/Bipartite_patella","Q2056680","Bipartite patella","http://www.wikidata.org/entity/Q2056680",,,"Congenital disorders of musculoskeletal system"
"http://dbpedia.org/resource/Meningoencephalitis","Q2346415","Meningoencephalitis","http://www.wikidata.org/entity/Q2346415",,,"Encephalitis"
"http://dbpedia.org/resource/Meningoencephalitis","Q2346415","Meningoencephalitis","http://www.wikidata.org/entity/Q2346415",,,"Encephalitis"
"http://dbpedia.org/resource/Meningoencephalitis","Q2346415","Meningoencephalitis","http://www.wikidata.org/entity/Q2346415",,,"Encephalitis"
"http://dbpedia.org/resource/Meningoencephalitis","Q2346415","Meningoencephalitis","http://www.wikidata.org/entity/Q2346415",,,"Meningitis"
"http://dbpedia.org/resource/Meningoencephalitis","Q2346415","Meningoencephalitis","http://www.wikidata.org/entity/Q2346415",,,"Meningitis"
"http://dbpedia.org/resource/Meningoencephalitis","Q2346415","Meningoencephalitis","http://www.wikidata.org/entity/Q2346415",,,"Meningitis"
"http://dbpedia.org/resource/Lipoprotein_lipase_deficiency","Q2349695","Lipoprotein lipase deficiency","http://www.wikidata.org/entity/Q2349695",,,"Skin conditions resulting from errors in metabolism"
"http://dbpedia.org/resource/Lipoprotein_lipase_deficiency","Q2349695","Lipoprotein lipase deficiency","http://www.wikidata.org/entity/Q2349695",,,"Skin conditions resulting from errors in metabolism"
"http://dbpedia.org/resource/Lipoprotein_lipase_deficiency","Q2349695","Lipoprotein lipase deficiency","http://www.wikidata.org/entity/Q2349695",,,"Skin conditions resulting from errors in metabolism"
"http://dbpedia.org/resource/Vancomycin-resistant_Staphylococcus_aureus","Q2332243","Vancomycin-resistant Staphylococcus aureus","http://www.wikidata.org/entity/Q2332243",,,"Staphylococcaceae"
"http://dbpedia.org/resource/Vancomycin-resistant_Staphylococcus_aureus","Q2332243","Vancomycin-resistant Staphylococcus aureus","http://www.wikidata.org/entity/Q2332243",,,"Staphylococcaceae"
"http://dbpedia.org/resource/Vancomycin-resistant_Staphylococcus_aureus","Q2332243","Vancomycin-resistant Staphylococcus aureus","http://www.wikidata.org/entity/Q2332243",,,"Staphylococcaceae"
"http://dbpedia.org/resource/Radiation_colitis","Q2353003","Radiation colitis","http://www.wikidata.org/entity/Q2353003",,,"Colitis"
"http://dbpedia.org/resource/Radiation_colitis","Q2353003","Radiation colitis","http://www.wikidata.org/entity/Q2353003",,,"Colitis"
"http://dbpedia.org/resource/Radiation_colitis","Q2353003","Radiation colitis","http://www.wikidata.org/entity/Q2353003",,,"Colitis"
"http://dbpedia.org/resource/Micropsia","Q2354624","Micropsia","http://www.wikidata.org/entity/Q2354624",,,"Optical illusions"
"http://dbpedia.org/resource/Micropsia","Q2354624","Micropsia","http://www.wikidata.org/entity/Q2354624",,,"Optical illusions"
"http://dbpedia.org/resource/Micropsia","Q2354624","Micropsia","http://www.wikidata.org/entity/Q2354624",,,"Optical illusions"
"http://dbpedia.org/resource/Eosinophilic_fasciitis","Q2325206","Eosinophilic fasciitis","http://www.wikidata.org/entity/Q2325206",,,"Immune system disorders"
"http://dbpedia.org/resource/Eosinophilic_fasciitis","Q2325206","Eosinophilic fasciitis","http://www.wikidata.org/entity/Q2325206",,,"Immune system disorders"
"http://dbpedia.org/resource/Eosinophilic_fasciitis","Q2325206","Eosinophilic fasciitis","http://www.wikidata.org/entity/Q2325206",,,"Immune system disorders"
"http://dbpedia.org/resource/Dental_trauma","Q2346266","Dental trauma","http://www.wikidata.org/entity/Q2346266",,,"Medical emergencies"
"http://dbpedia.org/resource/Dental_trauma","Q2346266","Dental trauma","http://www.wikidata.org/entity/Q2346266",,,"Medical emergencies"
"http://dbpedia.org/resource/Sycosis","Q2346445","Sycosis","http://www.wikidata.org/entity/Q2346445",,,"Bacterium-related cutaneous conditions"
"http://dbpedia.org/resource/Sycosis","Q2346445","Sycosis","http://www.wikidata.org/entity/Q2346445",,,"Bacterium-related cutaneous conditions"
"http://dbpedia.org/resource/Radiation-induced_lung_injury","Q2353024","Radiation-induced lung injury","http://www.wikidata.org/entity/Q2353024",,,"Lung diseases due to external agents"
"http://dbpedia.org/resource/Radiation-induced_lung_injury","Q2353024","Radiation-induced lung injury","http://www.wikidata.org/entity/Q2353024",,,"Lung diseases due to external agents"
"http://dbpedia.org/resource/Radiation-induced_lung_injury","Q2353024","Radiation-induced lung injury","http://www.wikidata.org/entity/Q2353024",,,"Lung diseases due to external agents"
"http://dbpedia.org/resource/Eosinophilic_fasciitis","Q2325206","Eosinophilic fasciitis","http://www.wikidata.org/entity/Q2325206",,,"Systemic connective tissue disorders"
"http://dbpedia.org/resource/Eosinophilic_fasciitis","Q2325206","Eosinophilic fasciitis","http://www.wikidata.org/entity/Q2325206",,,"Systemic connective tissue disorders"
"http://dbpedia.org/resource/Eosinophilic_fasciitis","Q2325206","Eosinophilic fasciitis","http://www.wikidata.org/entity/Q2325206",,,"Systemic connective tissue disorders"
"http://dbpedia.org/resource/Dental_trauma","Q2346266","Dental trauma","http://www.wikidata.org/entity/Q2346266",,,"Trauma types"
"http://dbpedia.org/resource/Dental_trauma","Q2346266","Dental trauma","http://www.wikidata.org/entity/Q2346266",,,"Trauma types"
"http://dbpedia.org/resource/Hypopigmentation","Q1291366","Hypopigmentation","http://www.wikidata.org/entity/Q1291366",,,"Disturbances of human pigmentation"
"http://dbpedia.org/resource/Hypopigmentation","Q1291366","Hypopigmentation","http://www.wikidata.org/entity/Q1291366",,,"Disturbances of human pigmentation"
"http://dbpedia.org/resource/Hypopigmentation","Q1291366","Hypopigmentation","http://www.wikidata.org/entity/Q1291366",,,"Disturbances of human pigmentation"
"http://dbpedia.org/resource/Undifferentiated_pleomorphic_sarcoma","Q1887348","Undifferentiated pleomorphic sarcoma","http://www.wikidata.org/entity/Q1887348",,,"Infectious causes of cancer"
"http://dbpedia.org/resource/Undifferentiated_pleomorphic_sarcoma","Q1887348","Undifferentiated pleomorphic sarcoma","http://www.wikidata.org/entity/Q1887348",,,"Infectious causes of cancer"
