qid,obatLabel,penyakitDBpedia,wikidataEntity,penyakitLabel,gejalaLabel,kategoriLabel,treatmentLabel
Q848662,atenolol,,,ventricular fibrillation,syncope,cardiac fibrillation,esmolol
Q848662,epinephrine,,,ventricular fibrillation,syncope,tachycardia,acebutolol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,tachycardia,acebutolol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,tachycardia,acebutolol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,tachycardia,acebutolol
Q848662,lidocaine,,,ventricular fibrillation,syncope,tachycardia,acebutolol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,tachycardia,acebutolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,tachycardia,acebutolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,tachycardia,acebutolol
Q848662,amiodarone,,,ventricular fibrillation,syncope,tachycardia,acebutolol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,tachycardia,acebutolol
Q848662,atenolol,,,ventricular fibrillation,syncope,tachycardia,acebutolol
Q848662,atenolol,,,ventricular fibrillation,vertigo,tachycardia,acebutolol
Q848662,sotalol,,,ventricular fibrillation,syncope,tachycardia,acebutolol
Q848662,sotalol,,,ventricular fibrillation,vertigo,tachycardia,acebutolol
Q848662,esmolol,,,ventricular fibrillation,syncope,tachycardia,acebutolol
Q848662,esmolol,,,ventricular fibrillation,vertigo,tachycardia,acebutolol
Q848662,acebutolol,,,ventricular fibrillation,syncope,tachycardia,acebutolol
Q848662,acebutolol,,,ventricular fibrillation,vertigo,tachycardia,acebutolol
Q848662,bretylium,,,ventricular fibrillation,syncope,tachycardia,acebutolol
Q848662,bretylium,,,ventricular fibrillation,vertigo,tachycardia,acebutolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,tachycardia,acebutolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,tachycardia,acebutolol
Q848662,propranolol,,,ventricular fibrillation,syncope,tachycardia,acebutolol
Q848662,propranolol,,,ventricular fibrillation,vertigo,tachycardia,acebutolol
Q848662,moricizine,,,ventricular fibrillation,syncope,tachycardia,acebutolol
Q848662,moricizine,,,ventricular fibrillation,vertigo,tachycardia,acebutolol
Q848662,epinephrine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,acebutolol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,acebutolol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,ventricular dyssynchrony,acebutolol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,acebutolol
Q848662,lidocaine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,acebutolol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,acebutolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,acebutolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,acebutolol
Q848662,amiodarone,,,ventricular fibrillation,syncope,ventricular dyssynchrony,acebutolol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,acebutolol
Q848662,atenolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,acebutolol
Q848662,atenolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,acebutolol
Q848662,sotalol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,acebutolol
Q848662,sotalol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,acebutolol
Q848662,esmolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,acebutolol
Q848662,esmolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,acebutolol
Q848662,acebutolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,acebutolol
Q848662,acebutolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,acebutolol
Q848662,bretylium,,,ventricular fibrillation,syncope,ventricular dyssynchrony,acebutolol
Q848662,bretylium,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,acebutolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,acebutolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,acebutolol
Q848662,propranolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,acebutolol
Q848662,propranolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,acebutolol
Q848662,moricizine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,acebutolol
Q848662,moricizine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,acebutolol
Q848662,epinephrine,,,ventricular fibrillation,syncope,cardiac fibrillation,acebutolol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,cardiac fibrillation,acebutolol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,cardiac fibrillation,acebutolol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,cardiac fibrillation,acebutolol
Q848662,lidocaine,,,ventricular fibrillation,syncope,cardiac fibrillation,acebutolol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,cardiac fibrillation,acebutolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,cardiac fibrillation,acebutolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,cardiac fibrillation,acebutolol
Q848662,amiodarone,,,ventricular fibrillation,syncope,cardiac fibrillation,acebutolol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,cardiac fibrillation,acebutolol
Q848662,atenolol,,,ventricular fibrillation,syncope,cardiac fibrillation,acebutolol
Q848662,epinephrine,,,ventricular fibrillation,syncope,tachycardia,bretylium
Q848662,epinephrine,,,ventricular fibrillation,vertigo,tachycardia,bretylium
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,tachycardia,bretylium
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,tachycardia,bretylium
Q848662,lidocaine,,,ventricular fibrillation,syncope,tachycardia,bretylium
Q848662,lidocaine,,,ventricular fibrillation,vertigo,tachycardia,bretylium
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,tachycardia,bretylium
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,tachycardia,bretylium
Q848662,amiodarone,,,ventricular fibrillation,syncope,tachycardia,bretylium
Q848662,amiodarone,,,ventricular fibrillation,vertigo,tachycardia,bretylium
Q848662,atenolol,,,ventricular fibrillation,syncope,tachycardia,bretylium
Q848662,atenolol,,,ventricular fibrillation,vertigo,tachycardia,bretylium
Q848662,sotalol,,,ventricular fibrillation,syncope,tachycardia,bretylium
Q848662,sotalol,,,ventricular fibrillation,vertigo,tachycardia,bretylium
Q848662,esmolol,,,ventricular fibrillation,syncope,tachycardia,bretylium
Q848662,esmolol,,,ventricular fibrillation,vertigo,tachycardia,bretylium
Q848662,acebutolol,,,ventricular fibrillation,syncope,tachycardia,bretylium
Q848662,acebutolol,,,ventricular fibrillation,vertigo,tachycardia,bretylium
Q848662,bretylium,,,ventricular fibrillation,syncope,tachycardia,bretylium
Q848662,bretylium,,,ventricular fibrillation,vertigo,tachycardia,bretylium
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,tachycardia,bretylium
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,tachycardia,bretylium
Q848662,propranolol,,,ventricular fibrillation,syncope,tachycardia,bretylium
Q848662,propranolol,,,ventricular fibrillation,vertigo,tachycardia,bretylium
Q848662,moricizine,,,ventricular fibrillation,syncope,tachycardia,bretylium
Q848662,moricizine,,,ventricular fibrillation,vertigo,tachycardia,bretylium
Q848662,epinephrine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,bretylium
Q848662,epinephrine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,bretylium
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,ventricular dyssynchrony,bretylium
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,bretylium
Q848662,lidocaine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,bretylium
Q848662,lidocaine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,bretylium
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,bretylium
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,bretylium
Q848662,amiodarone,,,ventricular fibrillation,syncope,ventricular dyssynchrony,bretylium
Q848662,amiodarone,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,bretylium
Q848662,atenolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,bretylium
Q848662,atenolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,bretylium
Q848662,sotalol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,bretylium
Q848662,sotalol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,bretylium
Q848662,esmolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,bretylium
Q848662,esmolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,bretylium
Q848662,acebutolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,bretylium
Q848662,acebutolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,bretylium
Q848662,bretylium,,,ventricular fibrillation,syncope,ventricular dyssynchrony,bretylium
Q848662,bretylium,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,bretylium
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,bretylium
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,bretylium
Q848662,propranolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,bretylium
Q848662,propranolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,bretylium
Q848662,moricizine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,bretylium
Q848662,moricizine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,bretylium
Q848662,epinephrine,,,ventricular fibrillation,syncope,cardiac fibrillation,bretylium
Q848662,epinephrine,,,ventricular fibrillation,vertigo,cardiac fibrillation,bretylium
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,cardiac fibrillation,bretylium
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,cardiac fibrillation,bretylium
Q848662,lidocaine,,,ventricular fibrillation,syncope,cardiac fibrillation,bretylium
Q848662,lidocaine,,,ventricular fibrillation,vertigo,cardiac fibrillation,bretylium
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,cardiac fibrillation,bretylium
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,cardiac fibrillation,bretylium
Q848662,amiodarone,,,ventricular fibrillation,syncope,cardiac fibrillation,bretylium
Q848662,amiodarone,,,ventricular fibrillation,vertigo,cardiac fibrillation,bretylium
Q848662,atenolol,,,ventricular fibrillation,syncope,cardiac fibrillation,bretylium
Q848662,epinephrine,,,ventricular fibrillation,syncope,tachycardia,(RS)-mexiletine
Q848662,epinephrine,,,ventricular fibrillation,vertigo,tachycardia,(RS)-mexiletine
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,tachycardia,(RS)-mexiletine
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,tachycardia,(RS)-mexiletine
Q848662,lidocaine,,,ventricular fibrillation,syncope,tachycardia,(RS)-mexiletine
Q848662,lidocaine,,,ventricular fibrillation,vertigo,tachycardia,(RS)-mexiletine
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,tachycardia,(RS)-mexiletine
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,tachycardia,(RS)-mexiletine
Q848662,amiodarone,,,ventricular fibrillation,syncope,tachycardia,(RS)-mexiletine
Q848662,amiodarone,,,ventricular fibrillation,vertigo,tachycardia,(RS)-mexiletine
Q848662,atenolol,,,ventricular fibrillation,syncope,tachycardia,(RS)-mexiletine
Q848662,atenolol,,,ventricular fibrillation,vertigo,tachycardia,(RS)-mexiletine
Q848662,sotalol,,,ventricular fibrillation,syncope,tachycardia,(RS)-mexiletine
Q848662,sotalol,,,ventricular fibrillation,vertigo,tachycardia,(RS)-mexiletine
Q848662,esmolol,,,ventricular fibrillation,syncope,tachycardia,(RS)-mexiletine
Q848662,esmolol,,,ventricular fibrillation,vertigo,tachycardia,(RS)-mexiletine
Q848662,acebutolol,,,ventricular fibrillation,syncope,tachycardia,(RS)-mexiletine
Q848662,acebutolol,,,ventricular fibrillation,vertigo,tachycardia,(RS)-mexiletine
Q848662,bretylium,,,ventricular fibrillation,syncope,tachycardia,(RS)-mexiletine
Q848662,bretylium,,,ventricular fibrillation,vertigo,tachycardia,(RS)-mexiletine
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,tachycardia,(RS)-mexiletine
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,tachycardia,(RS)-mexiletine
Q848662,propranolol,,,ventricular fibrillation,syncope,tachycardia,(RS)-mexiletine
Q848662,propranolol,,,ventricular fibrillation,vertigo,tachycardia,(RS)-mexiletine
Q848662,moricizine,,,ventricular fibrillation,syncope,tachycardia,(RS)-mexiletine
Q848662,moricizine,,,ventricular fibrillation,vertigo,tachycardia,(RS)-mexiletine
Q848662,epinephrine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-mexiletine
Q848662,epinephrine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-mexiletine
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-mexiletine
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-mexiletine
Q848662,lidocaine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-mexiletine
Q848662,lidocaine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-mexiletine
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-mexiletine
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-mexiletine
Q848662,amiodarone,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-mexiletine
Q848662,amiodarone,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-mexiletine
Q848662,atenolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-mexiletine
Q848662,atenolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-mexiletine
Q848662,sotalol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-mexiletine
Q848662,sotalol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-mexiletine
Q848662,esmolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-mexiletine
Q848662,esmolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-mexiletine
Q848662,acebutolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-mexiletine
Q848662,acebutolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-mexiletine
Q848662,bretylium,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-mexiletine
Q848662,bretylium,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-mexiletine
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-mexiletine
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-mexiletine
Q848662,propranolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-mexiletine
Q848662,propranolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-mexiletine
Q848662,moricizine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-mexiletine
Q848662,moricizine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-mexiletine
Q848662,epinephrine,,,ventricular fibrillation,syncope,cardiac fibrillation,(RS)-mexiletine
Q848662,epinephrine,,,ventricular fibrillation,vertigo,cardiac fibrillation,(RS)-mexiletine
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,cardiac fibrillation,(RS)-mexiletine
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,cardiac fibrillation,(RS)-mexiletine
Q848662,lidocaine,,,ventricular fibrillation,syncope,cardiac fibrillation,(RS)-mexiletine
Q848662,lidocaine,,,ventricular fibrillation,vertigo,cardiac fibrillation,(RS)-mexiletine
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,cardiac fibrillation,(RS)-mexiletine
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,cardiac fibrillation,(RS)-mexiletine
Q848662,amiodarone,,,ventricular fibrillation,syncope,cardiac fibrillation,(RS)-mexiletine
Q848662,amiodarone,,,ventricular fibrillation,vertigo,cardiac fibrillation,(RS)-mexiletine
Q848662,atenolol,,,ventricular fibrillation,syncope,cardiac fibrillation,(RS)-mexiletine
Q848662,epinephrine,,,ventricular fibrillation,syncope,tachycardia,propranolol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,tachycardia,propranolol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,tachycardia,propranolol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,tachycardia,propranolol
Q848662,lidocaine,,,ventricular fibrillation,syncope,tachycardia,propranolol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,tachycardia,propranolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,tachycardia,propranolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,tachycardia,propranolol
Q848662,amiodarone,,,ventricular fibrillation,syncope,tachycardia,propranolol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,tachycardia,propranolol
Q848662,atenolol,,,ventricular fibrillation,syncope,tachycardia,propranolol
Q848662,atenolol,,,ventricular fibrillation,vertigo,tachycardia,propranolol
Q848662,sotalol,,,ventricular fibrillation,syncope,tachycardia,propranolol
Q848662,sotalol,,,ventricular fibrillation,vertigo,tachycardia,propranolol
Q848662,esmolol,,,ventricular fibrillation,syncope,tachycardia,propranolol
Q848662,esmolol,,,ventricular fibrillation,vertigo,tachycardia,propranolol
Q848662,acebutolol,,,ventricular fibrillation,syncope,tachycardia,propranolol
Q848662,acebutolol,,,ventricular fibrillation,vertigo,tachycardia,propranolol
Q848662,bretylium,,,ventricular fibrillation,syncope,tachycardia,propranolol
Q848662,bretylium,,,ventricular fibrillation,vertigo,tachycardia,propranolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,tachycardia,propranolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,tachycardia,propranolol
